code,name,la,ln,Trains,train_orig
SHAN,SRINIVASA NAGAR,78.46192055,17.90995578,1,0
SHC,SAHARSA JN,86.594953,25.875208,12,5
SHDM,SHAHBAD MARKNDA,76.861554,30.166186,10,0
SHDR,SHADHORAGAON,77.584671,24.633366,2,0
SHE,SEORAPHULI,88.328809,22.774749,12,0
SHF,SHIRUD,74.876271,20.735376,4,0
SHG,SHAHGANJ JN,82.679662,26.061399,53,0
SHK,SHEIKPURA,85.854024,25.132088,4,0
SHM,SHALIMAR,88.315615,22.555508,26,13
SHMI,SHIROOR,74.593966,13.930712,2,0
SHNG,SHIVNAGAR,81.882608,26.336305,1,0
SHNR,SHADNAGAR,78.213273,17.064646,12,0
SHNX,SHEO SINGH PURA,75.567278,26.913378,4,0
SHR,SIHORA ROAD,80.110265,23.467136,33,0
SHRD,SAIJ SERTHA RD,72.520002,23.2126,2,0
SHSK,SAHARSRAKUND,78.007953,19.402665,6,0
SHTT,SILGHAT TOWN,92.929931,26.608902,2,1
SHU,SHOLINGHUR,79.484589,13.013974,9,0
SHV,SHIVANI,76.05823629,13.81113967,5,0
SHZ,SUMMER HILL,77.138165,31.107469,6,0
SI,SONALLI,87.71763867,25.60475396,4,0
SIC,SONIK,80.559833,26.586191,1,0
SID,SIDDHPUR,72.367959,23.918067,24,0
SIHO,SIHO,85.50594,26.00841,2,0
SIL,SAKHI GOPAL,85.816074,19.942882,30,0
SILO,SILAO,85.434638,25.078599,2,0
SIM,SHRI AMIRGADH,72.643675,24.405948,3,0
SINA,SRINAGAR,74.7973,34.0837,2,1
SINI,SINI JN,85.947026,22.78946,20,0
SIOB,SAMAKHIALI B G,70.503394,23.309819,34,0
SIP,SURAIMANPUR,84.480022,25.80918,28,0
SIPR,SIHAPAR,83.16487228,26.75790323,1,0
SIQ,SARKONI,82.75212,25.643114,1,0
SIR,SIRHIND JN,76.383194,30.624222,48,0
SIW,SHIRRAVDE,74.15735484,17.36068258,1,0
SJL,SGM JAGARLAMUDI,80.570521,16.246589,2,0
SJN,SANJAN,72.820594,20.19165,9,0
SJNP,SUJANPUR,75.613465,32.31198,6,0
SJP,SHUJALPUR,76.723475,23.381236,68,0
SJQ,SURAJPUR ROAD,82.880146,23.289233,4,0
SJT,SHUJAATPUR,81.401934,25.605607,4,0
SK,SAKHUN,75.09118941,26.73807863,2,0
SKA,SIKANDRA RAO,78.387573,27.684086,2,0
SKB,SHIKOHABAD JN,78.574955,27.085686,42,0
SKF,SAKHOTI TANDA,77.718049,29.192626,2,0
SKGH,SAKTESGARH,82.821887,24.999741,5,0
SKI,SAKRI JN,86.078137,26.208947,16,0
SKJ,SAHIBPUR KML JN,86.40012926,25.42703724,8,0
SKLR,SAKLESHPUR,75.778745,12.945368,6,0
SKM,SINGARAYAKONDA,80.027126,15.253118,27,0
SKN,SRIKRISHN NAGAR,82.447803,25.88403,8,0
SKND,SUKINDA ROAD,86.05375,20.971268,4,0
SKP,SHANKARPALLI,78.131116,17.450825,16,0
SKPI,SIKARPAI,83.32010335,19.39189955,2,0
SKPT,SOMANAYAKKANPTI,78.542452,12.574922,2,0
SKQ,SIKANDARPUR,77.783931,28.247759,1,0
SKR,SAKHPUR,69.833241,21.748997,2,0
SKS,SALEKASA,80.493224,21.30163,6,0
SKT,SAKTI,82.956526,22.011785,18,0
SKTN,SHAKTI NAGAR,82.704734,24.122899,4,2
SKY,SHIKARA,79.858161,22.798847,9,0
SKZR,SIRPUR KAGAZNGR,79.489201,19.345659,82,1
SL,SURATHKAL,74.806177,12.989191,18,0
SLB,SALBONI,87.321899,22.640971,12,0
SLD,SAKALDIHA,83.289193,25.331472,8,0
SLF,SILLI,85.82812939,23.3515634,2,0
SLGE,SULERJAVALGE,75.974841,17.45892,2,0
SLGH,SHELGAON,77.58839078,19.08013093,4,0
SLGR,SIMALUGURI JN,94.756816,26.917281,29,0
SLH,SILIARI,81.755534,21.426336,6,0
SLI,SANGLI,74.588939,16.858669,36,0
SLJ,SAKRIGALI JN,87.715967,25.243359,2,0
SLKR,SALKAROAD,82.010606,22.36745,8,0
SLM,SOMALAPURAM,76.868856,14.914015,2,0
SLN,SULTANPUR,82.066106,26.263027,50,3
SLO,SAMALKOT JN,82.168724,17.044827,135,0
SLPM,SHIVALINGAPURAM,83.066187,18.196655,2,0
SLR,SALOGRA,77.130516,30.934311,6,0
SLS,SALANPUR,86.876395,23.760355,4,0
SLT,SILAUT,85.443378,26.048926,2,0
SLW,SOHWAL,81.983837,26.753048,9,0
SLY,SAMALPATTI,78.484032,12.311594,4,0
SM,SAMSI,88.009757,25.276197,17,0
SMAE,SAMUDRAGARH,88.324967,23.335767,1,0
SMBJ,SHRI MAHABIRJI,76.967664,26.684155,24,0
SMBL,SIMBHOOLI,77.983472,28.765191,6,0
SMBX,SAMBA,75.120256,32.528358,28,0
SMC,SAMNAPUR,80.15641332,21.94191018,7,0
SME,SHIMOGA,75.592671,13.927613,6,0
SMET,SHIMOGA TOWN,75.583174,13.943037,10,2
SMI,SITAMARHI,85.504707,26.594374,16,4
SMK,SAMALKHA,77.003034,29.240172,15,0
SML,SIMLA,77.159932,31.102794,10,5
SMLA,SAMLAYA JN,73.302104,22.483966,4,0
SMLG,SHIMILIAGUDA,82.957105,18.30364,2,0
SMNE,SOMTANE,73.145524,18.952233,4,0
SMNH,SOMNATH,70.408254,20.896132,6,3
SMO,SEMAPUR,87.470441,25.524483,12,0
SMP,SHAMBHUPURA,74.641918,24.771439,4,0
SMPA,SHYAMPURA,75.233108,25.222941,4,0
SMPR,SHRI MADHOPUR,75.598294,27.457628,6,0
SMQL,SHAMLI,77.316231,29.444597,4,0
SMR,SAMDHARI JN,72.573007,25.837202,16,0
SMRR,SUMRERI,78.399411,24.006945,3,0
SMSR,SAMASWARA,79.334804,22.048501,2,0
SMT,SALAMATPUR,77.67275,23.461639,7,0
SMTA,SAMUKTALA ROAD,89.63468374,26.48333745,2,0
SMWA,SOMESHWARA,77.513961,13.55657,2,0
SMX,SIMURALI,88.510164,23.041337,1,0
SMZ,SARAI MIR,82.9239538,26.0281419,13,0
SN,SUKNA,88.363493,26.790887,1,0
SNAR,SRINAGAR,75.56909136,25.36404716,2,0
SNC,SNARAYAN CHAPIA,82.39616599,26.9810021,2,0
SNDD,SINDHUDURG,73.67934,16.111322,14,0
SNF,SANAT NAGAR,78.43594717,17.46160709,10,0
SNGN,SANGANER,75.772245,26.814113,4,0
SNGP,SINGHPUR,81.40750727,23.25396058,10,0
SNGR,SANGANNAPUR,76.7364,19.188596,4,0
SNH,SAUNSHI,75.295781,15.206786,2,0
SNI,SINDI,78.883342,20.816446,9,0
SNJL,SANJALI,72.98861337,21.57580912,2,0
SNK,SINDKHEDA,74.735367,21.234022,10,0
SNKL,SANKARANKOVIL,77.525924,9.176539,2,0
SNKR,SANKA,86.616164,23.52693,2,0
SNL,SANAHWAL,75.9795,30.837436,4,0
SNLR,SANTALPUR,71.181545,23.759161,4,0
SNM,SITANAGARAM,83.375524,18.672547,4,0
SNN,SONEGAON,78.709706,20.629319,2,0
SNP,SONIPAT,77.017343,28.989423,37,0
SNPR,SINGARPUR,77.723707,27.116202,2,0
SNQ,SANKARPUR,86.637552,24.427623,4,0
SNRR,SANSARPUR,80.34730745,23.67897035,4,0
SNS,SASNI,78.12246018,27.70426361,1,0
SNSI,SAINAGAR SHIRDI,74.4806877,19.7807923,22,11
SNSL,SONSHELU,74.662256,21.274379,6,0
SNT,SAINTHIA,87.681205,23.949741,39,0
SNTD,SANTALDIH,86.483123,23.596661,6,0
SNV,SONDAD,80.094149,21.079845,4,0
SNVR,SANVATSAR,74.5605841,19.8832775,5,0
SNX,SANEH ROAD,78.44940259,29.68965227,4,0
SOA,SANOSRA,71.78947866,21.7481103,6,0
SOAE,SOMRA BAZAR,88.433032,23.13916,2,0
SOD,SOJAT ROAD,73.755672,25.862203,14,0
SOG,SURATGARH JN,73.907248,29.324152,18,0
SOGR,SOGRA,84.459478,22.153756,4,0
SOH,SIROHI ROAD,73.039834,24.791042,33,0
SOJN,SIHOR GUJARAT,71.957197,21.724798,14,0
SOL,SOLAN,77.097531,30.907937,6,0
SOM,SOMNA,77.948193,28.052674,1,0
SONI,SONI,78.555226,26.527305,4,0
SONR,SAONER JN,78.925046,21.387489,6,0
SOP,SHIUPUR,82.946972,25.355419,1,0
SOR,SONAGIR,78.409099,25.730668,5,0
SORO,SORO,86.692539,21.291084,18,0
SOS,SOMESAR,73.450999,25.520226,6,0
SOY,SUKRIMANGELA,79.834297,22.90699,7,0
SPC,SITAPUR CITY,80.679695,27.583612,4,1
SPDR,SHEOPRASADNAGER,82.789857,23.303628,4,0
SPE,SULLURUPETA,80.018161,13.696463,33,0
SPF,STUARTPURAM,80.406913,15.868003,2,0
SPJ,SAMASTIPUR JN,85.78736,25.858304,102,0
SPK,SAPEKHATI,95.160918,27.110416,4,0
SPLE,SUJNIPARA,88.036797,24.571584,2,0
SPN,SHAHJEHANPUR,79.904605,27.894224,96,0
SPO,SURPURA,73.442249,27.706677,2,0
SPP,SHAHPUR PATOREE,85.5813,25.639426,11,0
SPRD,SINGAPURAM ROAD,83.403066,19.258673,18,0
SPT,SOMPETA,84.5815,18.981297,37,0
SPX,SAPATGRAM,90.109558,26.334709,2,0
SPZ,SAMPLA,76.773299,28.781933,11,0
SQE,SAMARALA HALT,77.793105,18.921849,3,0
SQL,SONTALAI,77.949775,22.613018,2,0
SQN,SARAI KANSRAI,82.345198,25.516633,7,0
SQQ,SALAGAON,85.957487,20.56434,1,0
SQR,SULTANPUR LODI,75.203016,31.211713,4,0
SR,SABLI ROAD,71.9526428,23.03480657,2,0
SRAS,SIRAS,76.00108139,26.25711385,3,0
SRBA,SARAGBUNDIA,82.732324,22.212297,1,0
SRC,SANTRAGACHI JN,88.284011,22.58393,86,10
SRE,SAHARANPUR,77.541739,29.960529,107,1
SRF,SAGAR JAMBAGARU,75.154712,14.142728,6,0
SRGM,SRIRANGAM,78.696348,10.857918,27,0
SRGT,SURENDRANAGAR G,71.636053,22.734565,6,0
SRI,SALMARI,87.8375133,25.61567151,4,0
SRID,SHRIDHAM,79.484397,23.033843,25,0
SRJ,SHANKARGARH,81.61903242,25.1813006,21,0
SRJM,SIRJAM,86.835097,23.403864,4,0
SRJN,SIRAJNAGAR H,88.27076,23.818591,2,0
SRKI,SEMARKHERI,78.177733,24.288941,2,0
SRL,SAROLA,74.648295,18.947656,6,0
SRMR,SRIRAMPURAM,79.2124049,17.1172618,2,0
SRNR,SRIRAMNAGAR,77.865894,16.306568,7,0
SRNT,SARNATH,83.032634,25.375998,5,0
SRO,SIRATHU,81.31786,25.650642,9,0
SRP,SERAMPORE,88.338031,22.753968,10,0
SRPJ,SWARUPGANJ,72.93192594,24.65817026,4,0
SRPM,SIRIPURAM,80.295123,16.412603,4,0
SRR,SHORANUR JN,76.272196,10.758855,112,1
SRRG,SURER,76.605353,27.18282,2,0
SRT,SATUR,77.92157,9.357545,51,0
SRTL,SHERTALAI,76.325151,9.690992,29,0
SRTN,SIBSAGAR TOWN,94.643517,26.989968,6,0
SRU,SALEMPUR JN,83.923271,26.298048,15,0
SRUR,SIRPUR TOWN,79.560418,19.479063,3,0
SRW,SHRI KARANPUR,73.458716,29.844419,2,0
SRWN,SARASWATINAGAR,81.603905,21.251382,2,0
SRX,SURA NUSSI,75.541964,31.380553,1,0
SRY,SIRARI,85.952587,25.132853,2,0
SSA,SIRSA,75.034944,29.539153,6,0
SSB,SHAKURBASTI,77.12991159,28.68022733,31,0
SSF,SIRSUPHAL,74.572957,18.306268,2,0
SSIA,SUISA,85.909013,23.196775,2,0
SSKA,SISARKA,78.846279,28.431279,2,0
SSM,SASARAM,84.019423,24.955926,57,0
SSN,SASON,84.03917035,21.55953505,2,0
SSPD,SADASHIVAPET RD,77.87282036,17.48356464,2,0
SSPN,SAI P NILAYAM,77.757559,14.160468,28,2
SSR,SARERI,74.624105,25.697556,2,0
ST,SURAT,72.840793,21.206568,267,14
STA,SATNA,80.827717,24.568619,138,0
STBJ,SITABINJ,85.79053,21.500203,2,0
STD,SATROD,75.82118,29.108936,4,0
STJT,SATHAJAGAT,85.867789,25.63100727,1,0
STKT,SASTHANKOTTA,76.59888295,9.032310311,12,0
STL,SIMULTALA,86.541782,24.713365,17,0
STLR,SITALPUR,85.036638,25.76874,4,0
STN,SITARAMPUR,86.896472,23.723864,19,0
STP,SITAPUR,80.697762,27.558728,3,0
STPD,SITAFAL MANDI,78.520289,17.428339,3,0
STPT,SITAMPET,81.211206,16.797409,3,0
STR,SATARA,74.063727,17.688361,40,0
STSN,SHAITANSINGHNGR,72.468139,27.052218,1,0
STUR,SATULUR,80.138811,16.254465,6,0
STW,SAHATWAR,84.295491,25.827831,10,0
SUA,SARDIHA,87.123645,22.380612,2,0
SUD,SUDHANI,87.87948867,25.72785361,6,0
SUH,SULEHALLI,77.05225732,17.08041097,3,0
SUJH,SUJANGARH,74.463659,27.708763,8,0
SUKU,SUKU,82.726061,18.714329,2,0
SUL,SULADHAL,74.67814299,16.00172811,1,0
SUMR,SUMER,77.879427,23.624616,2,0
SUNR,SURENDRANAGAR,71.630056,22.7443,78,0
SUP,SHRUNGAVARPUKTA,83.132531,18.116239,2,0
SUR,SOLAPUR JN,75.893401,17.664496,100,13
SURI,SIURI,87.5327,23.890185,20,2
SURL,SURELI,76.077102,26.118939,2,0
SUW,SUKHISEWANIYAN,77.485966,23.34076,2,0
SV,SIWAN JN,84.359267,26.210724,61,0
SVA,SUWASRA,75.648344,24.069844,15,0
SVD,SARWARI,75.939699,19.764637,6,0
SVDK,SHMATA VD KATRA,74.935736,32.982814,19,9
SVG,SAWALGI,76.711137,17.33949,2,0
SVGA,SIVAGANGA,78.499069,9.85297,14,0
SVH,SONADANGA,88.354092,23.636393,4,0
SVHE,SISVINHALLI,75.31936155,15.43003605,8,0
SVJR,SHIVAJINAGAR,73.851147,18.531738,22,0
SVKD,SAVARKUNDLA,71.312667,21.335082,2,0
SVKS,SIVAKASI,77.789244,9.463321,2,0
SVM,SANVERDAM CHUCH,74.10866,15.264064,14,0
SVN,SIVUNGAON,77.54447049,19.10865331,6,0
SVNR,SAVANUR,75.40631885,14.96170893,2,0
SVPI,SHIVPURI,77.638246,25.438444,18,0
SVPM,S VENKTESWRPALM,79.982262,14.806671,2,0
SVPR,SRIVILLIPUTTUR,77.64494,9.497497,2,0
SVRP,SHIVANARAYANPUR,87.33309383,25.29372596,6,0
SVT,SHIVPURA,76.00763784,23.25635087,3,0
SVV,SRIVAIKUNTAM,77.906323,8.622476,2,0
SVX,SAVARDA,73.515528,17.405007,6,0
SWA,SAHJANWA,83.2147,26.763075,11,0
SWC,SHIVRAMPUR,80.826783,25.219375,3,0
SWD,SANAWAD,76.074567,22.17581,4,0
SWE,SIWAITH,81.869261,25.577038,4,0
SWF,SATHIN ROAD,73.509748,26.48978,4,0
SWM,SAWAI MADHOPUR,76.35622,26.018279,127,0
SWNI,SIWANI,75.60406693,28.91483537,1,0
SWO,SONWARA,77.004229,30.894075,2,0
SWPR,SEWAPURI,82.769549,25.35077,11,0
SWR,SONUA,85.464081,22.576498,10,0
SWS,SUWANSA,82.146562,25.698842,1,0
SWV,SAWANTWADI ROAD,73.785308,15.866512,18,2
SXN,SONAKHAN,84.519562,22.166579,4,0
SXP,SANKOPARA,87.93445157,24.71768513,2,0
SXT,SALEM TOWN,78.162096,11.660046,4,0
SY,SIRKAZHI,79.726353,11.240305,26,0
SYA,SALAIA,79.96911659,23.84607642,5,0
SYC,SARAI CHANDI,81.97958464,25.53942097,3,0
SYJ,SAIDRAJA,83.35118,25.253531,8,0
SYL,SALPURA,76.733005,24.773701,4,0
SYM,SAVALYAPURAM,79.81953,16.102801,5,0
SYN,SAYAN,72.890287,21.317203,8,0
SYQ,SINHAN,69.72973546,22.23462479,2,0
SYWN,SAIYID SARAWAN,81.613788,25.494982,3,0
SZ,SALAWAS,73.01452424,26.13995744,2,0
SZA,SAROTRA ROAD,72.592045,24.377144,2,0
SZB,SARONA,81.57361633,21.25327191,2,0
SZH,SAONGA HALT,78.871166,21.520105,4,0
SZM,SUBZI MANDI,77.199696,28.668683,36,0
SZR,SARUPATHAR,93.862021,26.195595,12,0
SZY,SILAK JHORI,81.672904,18.982188,2,0
TA,TANUR,75.880597,10.97954,18,0
TAA,TADLA PUSAPALLI,79.95418371,17.62631287,2,0
TAC,TATICHERLA,77.59500059,14.74835021,4,0
TAE,TADALI,79.187503,20.034835,2,0
TAKL,TAKAL,76.542513,21.649222,1,0
TAKU,TAKU,77.81580879,22.51555994,2,0
TAN,TARANA ROAD,76.067017,23.264582,15,0
TAO,TAMNA,86.352313,23.268988,2,0
TAPA,TAPA,75.366053,30.302839,16,0
TAR,THARSA,79.41467,21.256602,2,0
TAT,TUMMANAMGUTTA,78.379263,13.707414,2,0
TATA,TATANAGAR JN,86.20056,22.768954,96,13
TAZ,TARGAON,74.155817,17.514242,5,0
TBAE,TRIBENI,88.398096,22.990358,2,0
TBH,TATIBAHAR,93.82,26.9802,2,0
TBM,TAMBARAM,80.11915738,12.92603569,60,0
TBN,TIMARNI,77.2294,22.37586,15,0
TBR,TAIABPUR,88.154497,26.392839,2,0
TBT,TALBAHAT,78.414552,25.039255,10,0
TBV,TIMBARVA,73.144398,21.146312,5,0
TCL,TYAKAL,78.070518,12.984096,2,0
TCN,TIRUCHENDUR,78.117118,8.501774,2,1
TCR,THRISUR,76.207919,10.51479,149,0
TDD,TADEPALLIGUDEM,81.526314,16.809961,69,0
TDH,TINDHARIA,88.332848,26.851551,1,0
TDL,TUNDLA JN,78.233285,27.207747,99,0
TDLE,TILDANGA,87.873801,24.786749,4,0
TDN,TIRUPARANKNDRM,78.065958,9.879447,4,0
TDO,TANDA URMAR,75.637595,31.672179,18,0
TDP,TODARPUR,80.020029,27.579601,2,0
TDPR,TIRUPADRIPULYUR,79.753349,11.748883,22,0
TDU,TANDUR,77.585037,17.25044,34,0
TDV,THONDEBHAVI,77.514573,13.503503,2,0
TEA,TAREGNA,85.03811292,25.35523019,14,0
TEL,TENALI JN,80.640413,16.242409,89,0
TELO,TELO,86.133892,23.811038,1,0
TEN,TIRUNELVELI,77.707979,8.73636,50,8
TET,TETULMARI,86.34357,23.814441,4,0
TETA,TELTA,87.84221,25.806579,6,0
TFGN,TUFANGANJ,89.667639,26.303308,2,0
TGA,TEGHRA,85.941774,25.51102,4,0
TGE,THEKERAGURI,92.403859,26.199171,2,0
TGL,TUGGALI,77.530146,15.310975,4,0
TGM,TANGARMUNDA,84.358612,22.09407,4,0
TGN,TALEGAON,73.672014,18.734829,12,0
TGP,TULJAPUR,78.808237,20.800701,2,0
TGQ,TENGANMADA,81.99575,22.507027,8,0
TGRL,TANGIRIAPAL,85.925812,21.164083,2,0
TGU,TARIGOPPULA,80.836307,16.485676,3,0
THA,TEHTA,84.98502287,25.11306847,2,0
THAN,THAN JN,71.206533,22.57896,21,0
THB,THANA BIHPUR JN,86.934758,25.393571,19,0
THDR,THANDLA RD,74.666939,23.032708,8,0
THE,THAWE JN,84.394398,26.438991,4,0
THKU,THALLAK,76.675366,14.450854,2,0
THMR,THATHANA MITHRI,74.89797287,27.05513819,2,0
THP,TAHERPUR,88.543119,23.259379,4,0
THUR,THURIA,75.55457,23.833165,3,0
THV,THERUBALI,83.421309,19.335826,18,0
THVM,THIVIM,73.876104,15.62955,24,0
THY,THADI,83.064292,17.686438,2,0
TIA,TILAYA,85.401101,24.821998,2,0
TIG,TITLAGARH,83.154382,20.284399,58,1
TIHU,TIHU,91.267699,26.471321,2,0
TIM,TIMMANACHERLA,77.394077,15.163466,5,0
TIR,TIRUR,75.921865,10.917757,70,0
TIS,TATISILWAI,85.435706,23.369845,6,0
TISI,TISI,74.364777,21.382994,4,0
TIT,TALIT,87.819122,23.29331,2,0
TIU,TILARU,84.07268099,18.47048582,6,0
TIW,TIVARI,72.889577,26.55473,7,0
TJ,THANJAVUR,79.138296,10.778085,30,1
TJP,TAJPUR,75.92356794,23.21696777,3,0
TK,TUMKUR,77.102439,13.333033,55,0
TKB,TUPKADIH,86.06389046,23.71361759,2,0
TKBG,TEKKABIGHA,85.485186,25.465009,3,0
TKBN,TSAKIBANDA,77.178109,15.163457,2,0
TKC,THAKURKUCHI,91.92228369,26.23400611,2,0
TKD,TUGLAKABAD,77.294046,28.511963,19,0
TKE,TARIKERE JN,75.812209,13.710886,10,0
TKG,THAKURGANJ,88.129704,26.426933,4,0
TKH,THAKURTOTA,86.970717,21.651992,2,0
TKHE,TAKARKHEDE,75.167017,21.03491,4,0
TKJ,TILAK BRIDGE,77.237995,28.627633,30,0
TKLB,TAKLI BHANSALI,78.983053,21.361133,2,0
TKMY,TAKLIMIYA,74.679765,19.453844,5,0
TKN,TANKUPPA,85.119402,24.704046,7,0
TKPY,TURKAPALLI,77.62850538,15.09271353,2,0
TKQ,TRIKARPUR,75.176143,12.142185,4,0
TKR,TAKARI,74.363376,17.129756,11,0
TKRI,TIKIRI,83.099105,19.177667,6,0
TKU,TANAKALLU,78.201224,13.922427,2,0
TKWD,TIKEKARWADI,75.933458,17.614967,3,0
TL,TILONIYA,74.934194,26.652675,6,0
TLC,TALCHHAPAR,74.487037,27.824805,2,0
TLD,TILDA,81.794586,21.550734,31,0
TLE,TALGARIA,86.335511,23.681626,2,0
TLGP,TALGUPPA,74.914093,14.214011,6,3
TLH,TILHAR,79.741776,27.972984,18,0
TLHD,TALCHER ROAD,85.207934,20.886651,34,0
TLHR,TALCHER,85.200385,20.932262,11,0
TLJ,TALJHARI,87.74168791,25.08235041,4,0
TLKH,TALAKHAJURI,81.73613172,26.17692577,4,0
TLM,TIRUSULAM,80.166111,12.98064,2,0
TLO,TALANDU,88.345088,23.009788,1,0
TLT,TILATI,76.069348,17.503553,2,0
TLU,TARLUPADU,79.219462,15.660536,8,0
TLV,TALVADYA,76.44378438,21.92729906,6,0
TLWA,THALWARA,85.897507,26.072735,2,0
TLY,THALASSERY,75.492987,11.75314,60,0
TMC,TALAMANCHI,79.998171,14.607124,1,0
TME,TUTI MELUR,78.145808,8.808374,6,0
TMGN,THAMLA MOGANA,73.934778,24.875571,2,0
TMKA,TOMKA,85.975352,21.107333,2,0
TMLU,TUMMALACHERUVU,79.802963,16.527651,2,0
TMQ,TIRUMANGALAM,77.990902,9.824778,8,0
TMR,TUMSAR ROAD,79.751419,21.342437,30,0
TMT,TIMTALA,77.79476,20.812496,2,0
TMV,TINDIVANAM,79.651335,12.229411,32,0
TMX,TIMMAPUR,78.288344,17.169347,4,0
TMZ,TAMLUK,87.919144,22.275813,18,0
TN,TUTICORIN,78.155359,8.806109,10,5
TNA,THANE,72.975417,19.185757,146,0
TNGL,TORANAGALLU,76.663924,15.203137,20,0
TNKU,TANUKU,81.674075,16.752035,19,0
TNL,TANGLA,91.912274,26.658355,4,0
TNM,TIRUVANNAMALAI,79.077782,12.238103,11,0
TNR,TANGUTURU,80.033546,15.337535,8,0
TOI,TAMKUHI ROAD,84.228415,26.721824,4,0
TOK,THOKUR,74.829167,12.963579,24,0
TORI,TORI,84.739774,23.680808,22,0
TOU,TELAPROLU,80.890556,16.598822,4,0
TP,TIRCHRPALI FORT,78.688891,10.825594,6,0
TPE,TIRUCHRPLI PLKI,78.69366422,10.80725953,1,0
TPF,TARAPITH ROAD,87.75220508,24.12652529,4,0
TPH,TINPAHAR JN,87.74380703,24.99692586,14,0
TPJ,TIRUCHCHIRAPALI,78.685355,10.794067,85,4
TPK,TIPKAI,90.047264,26.295354,2,0
TPND,TALOJA PANCHAND,73.087316,19.078901,4,0
TPNI,TUIYA PANI,80.010141,22.560296,4,0
TPPI,THIPPARTHI,79.423098,17.006537,2,0
TPQ,TOPOKAL,81.878645,19.00708,2,0
TPT,TIRUPATTUR JN,78.561419,12.497951,26,0
TPTN,TIRUCHRPALI TWN,78.702834,10.829084,2,0
TPTY,TIRUPATI,79.418968,13.62763,111,33
TPU,TANAKPUR,80.109045,29.067103,2,1
TPY,TADAKALPUDI,80.532205,17.530163,4,0
TPZ,TAPRI,77.583272,29.915728,15,0
TQA,TAKIA,80.782017,26.311679,2,0
TQN,TIKUNIA,80.981217,28.378823,2,0
TR,TARUR,74.590775,20.06888,6,0
TRA,TANGRA,75.107232,31.576426,3,0
TRAN,TORANG,85.858638,23.26814,2,0
TRB,TIRUVERUMBUR,78.776419,10.787167,2,0
TRK,TIRUKOILUR,79.22381374,11.97605231,6,0
TRKR,TUREKALA ROAD,82.81471642,20.56309481,2,0
TRL,TIRUVALLUR,79.913105,13.115764,35,0
TRO,TIRORA,79.918035,21.415039,16,0
TRR,TARAORI,76.93858,29.797906,6,0
TRS,TARSARAI,86.013311,26.194365,4,0
TRT,TIRUTTANI,79.611386,13.179217,19,0
TRTR,TRIUPUNITTURA,76.352761,9.9501,14,0
TRVL,TIRUVALLA,76.580267,9.392148,63,0
TSA,TISUA,79.586289,28.136577,3,0
TSF,TAHSIL FATEHPUR,81.203969,27.168445,2,0
TSI,TENKASI JN,77.307338,8.963993,2,0
TSK,TINSUKIA JN,95.356367,27.4864,2,0
TSL,TAKSAL,76.954267,30.845271,2,0
TSR,TSUNDURU,80.586487,16.157497,5,0
TTB,TITABAR,94.199758,26.602048,6,0
TTI,TURTIPAR,83.890841,26.16121,2,0
TTL,TIRUTTANGAL,77.81088644,9.477299153,2,0
TTLA,TETELIA,92.00541,26.135912,2,0
TTR,TIPTUR,76.475987,13.256152,34,0
TTU,TETTU,80.005821,15.042824,2,0
TTW,TITWA,80.1384422,21.99590607,4,0
TTZ,TUKAITHAD,76.670581,21.427444,4,0
TU,TADIPATRI,77.978985,14.907558,36,0
TUA,TIRUNNAVAYA,75.985675,10.874721,4,0
TUL,TIRALDIH,85.930834,23.132246,2,0
TUN,TOHANA,75.904581,29.7266,23,0
TUNG,TUNG,88.294811,26.921803,6,0
TUNI,TUNI,82.542462,17.36108,60,0
TUP,TIRUPPUR,77.341247,11.108906,125,0
TUV,TUVVUR,76.282913,11.120495,2,0
TUVR,TURAVUR,76.309979,9.772809,13,0
TUX,TUNIA,85.426059,22.540309,4,0
TVC,TRIVANDRUM CNTL,76.95121,8.486679,86,31
TVI,TARADEVI,77.139253,31.0758,6,0
TVL,TADWAL,75.975729,17.393191,8,0
TVP,TRIVANDRUM PETT,76.931673,8.494524,18,0
TVR,THIRUVARUR JN,79.633898,10.764347,14,0
TWB,TALWANDI,74.923634,30.861364,2,0
TWG,TWINING GANJ,84.218022,25.568766,8,0
TXD,TYADA,83.04219,18.217967,2,0
TZR,TURKI ROAD,81.117573,24.548879,6,0
UA,UPLETA,70.282434,21.746916,2,0
UAA,UPPALA,74.906488,12.6698,2,0
UAM,UDAGAMANDALAM,76.694727,11.404585,4,2
UAR,UNAWA AITHOR,72.385119,23.759404,2,0
UBC,AMBALA CITY,76.763996,30.378497,41,0
UBL,HUBLI JN,75.148104,15.350302,84,16
UBR,UMBARGAM ROAD,72.790821,20.153499,11,0
UCA,UCHANA,76.178544,29.466064,7,0
UCB,UNCHI BASSI,75.643654,31.860857,1,0
UCH,UNCHAULIA,80.068986,27.80926,2,0
UCR,UNCHAHAR JN,81.300143,25.902315,14,0
UD,UDUPI,74.771733,13.336341,60,0
UDGR,UDGIR,77.10994304,18.39060183,16,0
UDL,ANDAL JN,87.181194,23.579012,43,0
UDM,UNDASA MADHAWPU,75.979275,23.087044,4,0
UDN,UDHNA JN,72.851461,21.171156,38,1
UDR,AMDARA,80.57790451,24.09950088,8,0
UDZ,UDAIPUR CITY,73.699632,24.566862,27,14
UGD,UPPUGUNDURU,80.194463,15.650668,2,0
UGR,UGAR KHURD,74.822126,16.669705,4,0
