train_no,train_name,source_code,source_name,des_code,des_name
'22618',TPTY  SBC  EXP ,TPTY,TIRUPATI       ,SBC ,BANGALORE CY JN
'22619',BSP TEN EXPRESS,BSP ,BILASPUR JN    ,TEN ,TIRUNELVELI    
'22620',TEN BILASPUR EX,TEN ,TIRUNELVELI    ,BSP ,BILASPUR JN    
'22621',RMM CAPE EXP   ,RMM ,RAMESWARAM     ,CAPE,KANYAKUMARI    
'22622',CAPE RMM EXP   ,CAPE,KANYAKUMARI    ,RMM ,RAMESWARAM     
'22623',MADURAI EXPRESS,MS  ,CHENNAI EGMORE ,MDU ,MADURAI JN     
'22624',CHENNAI EXPRESS,MDU ,MADURAI JN     ,MS  ,CHENNAI EGMORE 
'22625',SBC DOUBLE DECK,MAS ,CHENNAI CENTRAL,SBC ,BANGALORE CY JN
'22626',MAS DOUBLE DECK,SBC ,BANGALORE CY JN,MAS ,CHENNAI CENTRAL
'22627',TIRUNELVELI EXP,TPJ ,TIRUCHCHIRAPALI,TEN ,TIRUNELVELI    
'22628',TPJ EXPRESS    ,TEN ,TIRUNELVELI    ,TPJ ,TIRUCHCHIRAPALI
'22629',DADAR TEN EXP  ,DR  ,DADAR          ,TEN ,TIRUNELVELI    
'22630',TEN  DR  EXPRES,TEN ,TIRUNELVELI    ,DR  ,DADAR          
'22631',ANUVRATEXPRESS ,MAS ,CHENNAI CENTRAL,BKN ,BIKANER JN     
'22632',ANUVRAT EXP    ,BKN ,BIKANER JN     ,MAS ,CHENNAI CENTRAL
'22633',NIZAMUDDIN EXP ,TVC ,TRIVANDRUM CNTL,NZM ,H NIZAMUDDIN   
'22634',NZM TVC SF EXP ,NZM ,H NIZAMUDDIN   ,TVC ,TRIVANDRUM CNTL
'22635',MAQ INTERCITY E,MAO ,MADGAON        ,MAQ ,MANGALORE CNTL 
'22636',MADGAON EXP    ,MAQ ,MANGALORE CNTL ,MAO ,MADGAON        
'22637',WEST COAST EXP ,MAS ,CHENNAI CENTRAL,MAQ ,MANGALORE CNTL 
'22638',WEST COAST EXP ,MAQ ,MANGALORE CNTL ,MAS ,CHENNAI CENTRAL
'22639',ALLEPPEY EXP   ,MAS ,CHENNAI CENTRAL,ALLP,ALLEPPEY       
'22640',CHENNAI EXPRESS,ALLP,ALLEPPEY       ,MAS ,CHENNAI CENTRAL
'22641',SHALIMAR EXP   ,TVC ,TRIVANDRUM CNTL,SHM ,SHALIMAR       
'22642',SHM TVC SF EXP ,SHM ,SHALIMAR       ,TVC ,TRIVANDRUM CNTL
'22643',PATNA EXPRESS  ,ERS ,ERNAKULAM JN   ,PNBE,PATNA JN       
'22644',PNBE ERS EXPRES,PNBE,PATNA JN       ,ERS ,ERNAKULAM JN   
'22645',AHILYANAGARI EX,INDB,INDORE JN BG   ,TVC ,TRIVANDRUM CNTL
'22646',AHILYANAGARI EX,TVC ,TRIVANDRUM CNTL,INDB,INDORE JN BG   
'22647',KRBA TVC EXPRES,KRBA,KORBA          ,TVC ,TRIVANDRUM CNTL
'22648',KORBA EXPRESS  ,TVC ,TRIVANDRUM CNTL,KRBA,KORBA          
'22649',YERCAUD EXPRESS,MAS ,CHENNAI CENTRAL,ED  ,ERODE JN       
'22650',YERCAUD EXP    ,ED  ,ERODE JN       ,MAS ,CHENNAI CENTRAL
'22651',PALANI EXPRESS ,MAS ,CHENNAI CENTRAL,PLNI,PALANI         
'22652',PALANI MAS EXP ,PLNI,PALANI         ,MAS ,CHENNAI CENTRAL
'22653',NIZAMUDDIN  EXP,TVC ,TRIVANDRUM CNTL,NZM ,H NIZAMUDDIN   
'22654',NZM TVC SF EXP ,NZM ,H NIZAMUDDIN   ,TVC ,TRIVANDRUM CNTL
'22655',TVC NZM EXPRESS,TVC ,TRIVANDRUM CNTL,NZM ,H NIZAMUDDIN   
'22656',NZM TVC SF EXP ,NZM ,H NIZAMUDDIN   ,TVC ,TRIVANDRUM CNTL
'22679',SVDK PREMIUM EX,YPR ,YESVANTPUR JN  ,SVDK,SHMATA VD KATRA
'22680',SVDK YPR PREMIU,SVDK,SHMATA VD KATRA,YPR ,YESVANTPUR JN  
'22681',CHENNAI EXPRESS,MYS ,MYSORE JN      ,MAS ,CHENNAI CENTRAL
'22682',MYSORE EXPRESS ,MAS ,CHENNAI CENTRAL,MYS ,MYSORE JN      
'22683',YPR LKO EXP    ,YPR ,YESVANTPUR JN  ,LKO ,LUCKNOW NR     
'22684',LKO YPR SUP    ,LKO ,LUCKNOW NR     ,YPR ,YESVANTPUR JN  
'22685',YPR  SKRANTIEXP,YPR ,YESVANTPUR JN  ,CDG ,CHANDIGARH     
'22686',YPR S KRANTI EX,CDG ,CHANDIGARH     ,YPR ,YESVANTPUR JN  
'22688',CDG MDU SF EXP ,CDG ,CHANDIGARH     ,MDU ,MADURAI JN     
'22691',RAJDHANI EXP   ,SBC ,BANGALORE CY JN,NZM ,H NIZAMUDDIN   
'22692',BANGLORE RJDHNI,NZM ,H NIZAMUDDIN   ,SBC ,BANGALORE CY JN
'22693',RAJDHANI EXP   ,SBC ,BANGALORE CY JN,NZM ,H NIZAMUDDIN   
'22694',BANGLORE RAJDHN,NZM ,H NIZAMUDDIN   ,SBC ,BANGALORE CY JN
'22695',YPR JP PREMIUM ,YPR ,YESVANTPUR JN  ,JP  ,JAIPUR         
'22696',JP YPR PREMIUM ,JP  ,JAIPUR         ,YPR ,YESVANTPUR JN  
'22801',VSKP MAS SF EXP,VSKP,VISAKHAPATNAM  ,MAS ,CHENNAI CENTRAL
'22802',MAS VSKP  EXP  ,MAS ,CHENNAI CENTRAL,VSKP,VISAKHAPATNAM  
'22803',HWH SBP SUP EXP,HWH ,HOWRAH JN      ,SBP ,SAMBALPUR      
'22804',SBP HWH SUP EXP,SBP ,SAMBALPUR      ,HWH ,HOWRAH JN      
'22805',BBS NDLS SUP EX,BBS ,BHUBANESWAR    ,NDLS,NEW DELHI      
'22806',NDLS BBS SUP EX,NDLS,NEW DELHI      ,BBS ,BHUBANESWAR    
'22807',SRC  MAS AC EXP,SRC ,SANTRAGACHI JN ,MAS ,CHENNAI CENTRAL
'22808',MAS SRC AC EXP ,MAS ,CHENNAI CENTRAL,SRC ,SANTRAGACHI JN 
'22809',VSKP SF EXP    ,PRDP,PARADIP        ,VSKP,VISAKHAPATNAM  
'22810',PRDP SF EXP    ,VSKP,VISAKHAPATNAM  ,PRDP,PARADIP        
'22811',BBS RAJDHANI EX,BBS ,BHUBANESWAR    ,NDLS,NEW DELHI      
'22812',BUBNESWR RJDHNI,NDLS,NEW DELHI      ,BBS ,BHUBANESWAR    
'22813',SRC  PRDP SF EX,SRC ,SANTRAGACHI JN ,PRDP,PARADIP        
'22814',PRDP SRC SF EXP,PRDP,PARADIP        ,SRC ,SANTRAGACHI JN 
'22815',BSP ERS S F EXP,BSP ,BILASPUR JN    ,ERS ,ERNAKULAM JN   
'22816',ERS BILASPUR EX,ERS ,ERNAKULAM JN   ,BSP ,BILASPUR JN    
'22817',HWH MYS EXPRESS,HWH ,HOWRAH JN      ,MYS ,MYSORE JN      
'22818',MYS HOWRAH EXP ,MYS ,MYSORE JN      ,HWH ,HOWRAH JN      
'22823',BBS RAJDHANI EX,BBS ,BHUBANESWAR    ,NDLS,NEW DELHI      
'22824',BUBNESWR RJDHNI,NDLS,NEW DELHI      ,BBS ,BHUBANESWAR    
'22825',SHM MAS SF EXP ,SHM ,SHALIMAR       ,MAS ,CHENNAI CENTRAL
'22826',MAS SHM EXP    ,MAS ,CHENNAI CENTRAL,SHM ,SHALIMAR       
'22827',PURI SURAT EXP ,PURI,PURI           ,ST  ,SURAT          
'22828',SURAT PURI EXP ,ST  ,SURAT          ,PURI,PURI           
'22829',BHUJ SHM EXP   ,BHUJ,BHUJ           ,SHM ,SHALIMAR       
'22830',SHM BHUJ  SF EX,SHM ,SHALIMAR       ,BHUJ,BHUJ           
'22831',HWH SSPN EXPRES,HWH ,HOWRAH JN      ,SSPN,SAI P NILAYAM  
'22832',HOWRAH EXP     ,SSPN,SAI P NILAYAM  ,HWH ,HOWRAH JN      
'22835',SHM PURI SF EXP,SHM ,SHALIMAR       ,PURI,PURI           
'22836',PURI SHM SF EXP,PURI,PURI           ,SHM ,SHALIMAR       
'22843',BSP PNBE EXP   ,BSP ,BILASPUR JN    ,PNBE,PATNA JN       
'22844',PNBE BSP EXPRES,PNBE,PATNA JN       ,BSP ,BILASPUR JN    
'22845',PUNE HATIA SUP ,PUNE,PUNE JN        ,HTE ,HATIA          
'22846',HTE PUNE EXP   ,HTE ,HATIA          ,PUNE,PUNE JN        
'22847',VSKP LTT EXPRES,VSKP,VISAKHAPATNAM  ,LTT ,LOKMANYATILAK T
'22848',LTT VSKP SUP EX,LTT ,LOKMANYATILAK T,VSKP,VISAKHAPATNAM  
'22849',SHM SC WKLY EXP,SHM ,SHALIMAR       ,SC  ,SECUNDERABAD JN
'22850',SC  SHM WKLY EX,SC  ,SECUNDERABAD JN,SHM ,SHALIMAR       
'22851',MAQ VIVEK EXP  ,SRC ,SANTRAGACHI JN ,MAQ ,MANGALORE CNTL 
'22852',SRC VIVEK EXP  ,MAQ ,MANGALORE CNTL ,SRC ,SANTRAGACHI JN 
'22853',SHM VSKP SF EXP,SHM ,SHALIMAR       ,VSKP,VISAKHAPATNAM  
'22854',VSKP SHM SF EXP,VSKP,VISAKHAPATNAM  ,SHM ,SHALIMAR       
'22855',SRC TPTY SF EXP,SRC ,SANTRAGACHI JN ,TPTY,TIRUPATI       
'22856',TPTY SRC SUP EX,TPTY,TIRUPATI       ,SRC ,SANTRAGACHI JN 
'22857',SRC ANVT SF EXP,SRC ,SANTRAGACHI JN ,ANVT,ANAND VIHAR TRM
'22858',ANVT SRC SF EXP,ANVT,ANAND VIHAR TRM,SRC ,SANTRAGACHI JN 
'22859',PURI CHENNAI EX,PURI,PURI           ,MAS ,CHENNAI CENTRAL
'22860',MAS PURI EXPRES,MAS ,CHENNAI CENTRAL,PURI,PURI           
'22865',LTT PURI SUP EX,LTT ,LOKMANYATILAK T,PURI,PURI           
'22866',PURI LTT SF EXP,PURI,PURI           ,LTT ,LOKMANYATILAK T
'22869',VSKP MAS SF EXP,VSKP,VISAKHAPATNAM  ,MAS ,CHENNAI CENTRAL
'22870',VISAKAPATNAM EX,MAS ,CHENNAI CENTRAL,VSKP,VISAKHAPATNAM  
'22871',BBS TPTY EXPRES,BBS ,BHUBANESWAR    ,TPTY,TIRUPATI       
'22872',TPTY BBS  EXP  ,TPTY,TIRUPATI       ,BBS ,BHUBANESWAR    
'22873',DGHA VSKP EXP  ,DGHA,DIGHA FLAG STN ,VSKP,VISAKHAPATNAM  
'22874',VSKP DIGHA EXP ,VSKP,VISAKHAPATNAM  ,DGHA,DIGHA FLAG STN 
'22875',KGP  PRR  EXRES,KGP ,KHARAGPUR JN   ,PRR ,PURULIA JN     
'22876',PRR KGP EXP    ,PRR ,PURULIA JN     ,KGP ,KHARAGPUR JN   
'22877',DGHA PURI EXP  ,DGHA,DIGHA FLAG STN ,PURI,PURI           
'22878',PURI DIGHA EXP ,PURI,PURI           ,DGHA,DIGHA FLAG STN 
'22879',BBS TPTY SUP EX,BBS ,BHUBANESWAR    ,TPTY,TIRUPATI       
'22880',TPTY BBS  SF EX,TPTY,TIRUPATI       ,BBS ,BHUBANESWAR    
'22881',PUNE BBS EXPRES,PUNE,PUNE JN        ,BBS ,BHUBANESWAR    
'22882',BBS PUNE EXP   ,BBS ,BHUBANESWAR    ,PUNE,PUNE JN        
'22883',PURI YPR G RATH,PURI,PURI           ,YPR ,YESVANTPUR JN  
'22884',PURI GARIB RATH,YPR ,YESVANTPUR JN  ,PURI,PURI           
'22889',DGHA PURI SUP E,DGHA,DIGHA FLAG STN ,PURI,PURI           
'22890',PURI DGHA SUP E,PURI,PURI           ,DGHA,DIGHA FLAG STN 
'22891',HWH RNC INT EXP,HWH ,HOWRAH JN      ,RNC ,RANCHI         
'22892',RNC HWH INT EXP,RNC ,RANCHI         ,HWH ,HOWRAH JN      
'22893',SNSI HWH SUP EX,SNSI,SAINAGAR SHIRDI,HWH ,HOWRAH JN      
'22894',HWH SNSI EXPRES,HWH ,HOWRAH JN      ,SNSI,SAINAGAR SHIRDI
'22901',UDZ SUPER FAST ,BDTS,BANDRA TERMINUS,UDZ ,UDAIPUR CITY   
'22902',UDZ BDTS SUP   ,UDZ ,UDAIPUR CITY   ,BDTS,BANDRA TERMINUS
'22903',BHUJ AC S F EXP,BDTS,BANDRA TERMINUS,BHUJ,BHUJ           
'22904',BDTS AC S F EXP,BHUJ,BHUJ           ,BDTS,BANDRA TERMINUS
'22905',OKHA HOWRAH EXP,OKHA,OKHA           ,HWH ,HOWRAH JN      
'22907',MAO HAPA SUP EX,MAO ,MADGAON        ,HAPA,HAPA           
'22908',HAPA MADGAON EX,HAPA,HAPA           ,MAO ,MADGAON        
'22909',BL  PURI S F EX,BL  ,VALSAD         ,PURI,PURI           
'22910',PURI VALSAD EXP,PURI,PURI           ,BL  ,VALSAD         
'22911',SHIPRA EXPRESS ,INDB,INDORE JN BG   ,HWH ,HOWRAH JN      
'22912',SHIPRA EXP     ,HWH ,HOWRAH JN      ,INDB,INDORE JN BG   
'22915',BDTS HSR SF EXP,BDTS,BANDRA TERMINUS,HSR ,HISAR          
'22916',HSR BDTS S F EX,HSR ,HISAR          ,BDTS,BANDRA TERMINUS
'22917',HARIDWAR EXP   ,BDTS,BANDRA TERMINUS,HW  ,HARIDWAR JN    
'22918',HW BDTS SF EXP ,HW  ,HARIDWAR JN    ,BDTS,BANDRA TERMINUS
'22926',PASCHIM EXPRESS,KLK ,KALKA          ,BDTS,BANDRA TERMINUS
'22927',LOK SHAKTI EXP ,BDTS,BANDRA TERMINUS,ADI ,AHMEDABAD JN   
'22928',LOK SHAKTI EXP ,ADI ,AHMEDABAD JN   ,BDTS,BANDRA TERMINUS
'22931',BDTS JSM EXP   ,BDTS,BANDRA TERMINUS,JSM ,JAISALMER      
'22932',JSM BDTS SF    ,JSM ,JAISALMER      ,BDTS,BANDRA TERMINUS
'22933',BDTS JP SF EXP ,BDTS,BANDRA TERMINUS,JP  ,JAIPUR         
'22934',JP BDTS SF EXP ,JP  ,JAIPUR         ,BDTS,BANDRA TERMINUS
'22935',BDTS PIT SF EXP,BDTS,BANDRA TERMINUS,PIT ,PALITANA       
'22936',PIT BDTS SF EXP,PIT ,PALITANA       ,BDTS,BANDRA TERMINUS
'22937',RAJKOT REWA EXP,RJT ,RAJKOT JN      ,REWA,REWA           
'22938',REWA RJT SUP EX,REWA,REWA           ,RJT ,RAJKOT JN      
'22939',HAPA BSP EXPRES,HAPA,HAPA           ,BSP ,BILASPUR JN    
'22940',BSP HAPA  SF EX,BSP ,BILASPUR JN    ,HAPA,HAPA           
'22941',INBD JAT S F EX,INDB,INDORE JN BG   ,JAT ,JAMMU TAWI     
'22942',JAT INDB SF EXP,JAT ,JAMMU TAWI     ,INDB,INDORE JN BG   
'22981',KOTA SGNR SF EX,KOTA,KOTA JN        ,SGNR,SHRI GANGANAGAR
'22982',SGNR KOTA SF   ,SGNR,SHRI GANGANAGAR,KOTA,KOTA JN        
'22996',AII BDTS SF EXP,AII ,AJMER JN       ,BDTS,BANDRA TERMINUS
'23010',DOON EXXPRESS  ,KTW ,KOTDWARA       ,HWH ,HOWRAH JN      
'23142',TEESTA TORSA EX,HDB ,HALDIBARI      ,SDAH,SEALDAH        
'23154',GOUR EXP       ,BLGT,BALURGHAT      ,SDAH,SEALDAH        
'23225',SHC DNR LINK EX,SHC ,SAHARSA JN     ,DNR ,DANAPUR        
'23226',DNR SHC LINK EX,DNR ,DANAPUR        ,SHC ,SAHARSA JN     
'23346',SKTN BSB INTER ,SKTN,SHAKTI NAGAR   ,BSB ,VARANASI JN    
'23347',SGRL PNBE LNK E,SGRL,SINGRAULI      ,PNBE,PATNA JN       
'23348',PNBE SGRL LNK E,PNBE,PATNA JN       ,SGRL,SINGRAULI      
'24042',MUSSOORIE EXP  ,KTW ,KOTDWARA       ,DEE ,DELHI S ROHILLA
'24227',VARUNA EXPRESS ,BSB ,VARANASI JN    ,CNB ,KANPUR CENTRAL 
'24228',VARUNA EXP     ,CNB ,KANPUR CENTRAL ,BSB ,VARANASI JN    
'24369',TRIBENI EXPRESS,SKTN,SHAKTI NAGAR   ,BE  ,BAREILLY       
'24370',TRIVENI EXP    ,BE  ,BAREILLY       ,SKTN,SHAKTI NAGAR   
'24512',KRJ ALD LINK EX,BSC ,BULANDSHAHR    ,ALD ,ALLAHABAD JN   
'24887',HW BME LINK EXP,HW  ,HARIDWAR JN    ,BME ,BARMER         
'24888',BME HW LINK EXP,BME ,BARMER         ,HW  ,HARIDWAR JN    
'25014',CORBET PRK LINK,RMR ,RAMNAGAR       ,JSM ,JAISALMER      
'25036',RMR DLI LINK EX,RMR ,RAMNAGAR       ,DLI ,DELHI          
'25631',BKN GHY EXPRESS,BKN ,BIKANER JN     ,GHY ,GUWAHATI       
'25910',NTSK JIVACHH LI,DBG ,DARBHANGA JN   ,NTSK,NEW TINSUKIA JN
'28182',KIR TATA LNK EX,KIR ,KATIHAR JN     ,TATA,TATANAGAR JN   
'28242',CHRM DURG PAS E,CHRM,CHIRMIRI       ,DURG,DURG           
'28624',BARKA RJPB EXP ,BRKA,BARKA KANA     ,RJPB,RAJENDRANAGAR T
'29019',MDS KOTA MTC EX,MDS ,MANDASOR       ,MTC ,MEERUT CITY    
'29020',DEHRADUN EXPRES,MTC ,MEERUT CITY    ,MDS ,MANDASOR       
'29059',HAPA INTERCITY ,ST  ,SURAT          ,HAPA,HAPA           
'29060',SURAT INTERCITY,HAPA,HAPA           ,ST  ,SURAT          
'50103',RATNAGIRI PASS ,DR  ,DADAR          ,RN  ,RATNAGIRI      
'50104',RN DADAR PASS  ,RN  ,RATNAGIRI      ,DR  ,DADAR          
'50105',DIVA SWV PASS  ,DIVA,DIVA           ,SWV ,SAWANTWADI ROAD
'50106',SWV DIVA PASS  ,SWV ,SAWANTWADI ROAD,DIVA,DIVA           
'51027',FAST PASSENGER ,CSTM,MUMBAI CST     ,PVR ,PANDHARPUR     
'51028',FAST PASSENGER ,PVR ,PANDHARPUR     ,CSTM,MUMBAI CST     
'51029',BB BJP FAST PAS,CSTM,MUMBAI CST     ,BJP ,BIJAPUR        
'51030',BJP BB FAST PAS,BJP ,BIJAPUR        ,CSTM,MUMBAI CST     
'51033',SHIRDI FAST PAS,CSTM,MUMBAI CST     ,SNSI,SAINAGAR SHIRDI
'51034',CSTM FAST PASS ,SNSI,SAINAGAR SHIRDI,CSTM,MUMBAI CST     
'51118',DHI CSN PASS   ,DHI ,DHULE          ,CSTM,MUMBAI CST     
'51196',BPQ WR PASS    ,BPQ ,BALHARSHAH     ,CSTM,MUMBAI CST     
'51401',PUNE MMR PASS  ,PUNE,PUNE JN        ,MMR ,MANMAD JN      
'51402',MMR PUNE PASS  ,MMR ,MANMAD JN      ,PUNE,PUNE JN        
'51421',PUNE NZB PASS  ,PUNE,PUNE JN        ,NZB ,NIZAMABAD      
'51422',NZB PUNE PASS  ,NZB ,NIZAMABAD      ,PUNE,PUNE JN        
'51433',NZB PVR PASS   ,NZB ,NIZAMABAD      ,PVR ,PANDHARPUR     
'51434',PVR NZB PASS   ,PVR ,PANDHARPUR     ,NZB ,NIZAMABAD      
'51450',SUR PUNE PASS  ,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'51451',PUNE BRMT PASS ,PUNE,PUNE JN        ,BRMT,BARAMATI       
'51452',BRMT PUNE PAS  ,BRMT,BARAMATI       ,PUNE,PUNE JN        
'51455',PUNE SUR PASS  ,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'51701',JBP REWA PASS  ,JBP ,JABALPUR       ,REWA,REWA           
'51702',REWA JBP PASS  ,REWA,REWA           ,JBP ,JABALPUR       
'51753',REWA CHRM F PAS,REWA,REWA           ,CHRM,CHIRMIRI       
'51754',CHRM REWA F PGR,CHRM,CHIRMIRI       ,REWA,REWA           
'52075',MJ MVJ PASS    ,MJ  ,MARWAR JN      ,MVJ ,MAVLI JN       
'52076',MVJ MJ PASS    ,MVJ ,MAVLI JN       ,MJ  ,MARWAR JN      
'52228',TPU ASH EXPRESS,TPU ,TANAKPUR       ,ASH ,AISHBAGH       
'52451',SHIVALK DLX EXP,KLK ,KALKA          ,SML ,SIMLA          
'52452',SHIVALK DLX EXP,SML ,SIMLA          ,KLK ,KALKA          
'52453',KALKA SIMLA EXP,KLK ,KALKA          ,SML ,SIMLA          
'52454',SML KLK EXPRESS,SML ,SIMLA          ,KLK ,KALKA          
'52455',HIMALYAN QUEEN ,KLK ,KALKA          ,SML ,SIMLA          
'52456',HIMALYAN  QUEEN,SML ,SIMLA          ,KLK ,KALKA          
'52457',KLK SML PASS   ,KLK ,KALKA          ,SML ,SIMLA          
'52458',SML KLK PASS   ,SML ,SIMLA          ,KLK ,KALKA          
'52544',DJ KGN NG TRAIN,DJ  ,DARJEELING     ,KGN ,KURSEONG       
'52545',KGN DJ NG TRAIN,KGN ,KURSEONG       ,DJ  ,DARJEELING     
'52546',JOYRIDE DIESEL ,DJ  ,DARJEELING     ,DJRZ,TO DARJEELING  
'52547',JOYRIDE STEAM  ,DJ  ,DARJEELING     ,DJRZ,TO DARJEELING  
'52548',JOYRIDE STEAM  ,DJ  ,DARJEELING     ,DJRZ,TO DARJEELING  
'52549',JOYRIDE STEAM  ,DJ  ,DARJEELING     ,DJRZ,TO DARJEELING  
'52551',JUNGLE SAFARI  ,SGUJ,SILIGURI JN    ,SGUD,SILIGURI       
'52570',RED PANDA      ,DJ  ,DARJEELING     ,KGN ,KURSEONG       
'52571',RED PANDA      ,KGN ,KURSEONG       ,DJ  ,DARJEELING     
'52572',HIMALAYAN WHEEL,KGN ,KURSEONG       ,KGND,TO KURSEONG    
'52573',HIMALAYAN WHEEL,KGN ,KURSEONG       ,KGND,TO KURSEONG    
'52574',JOYRIDE DIESEL ,DJ  ,DARJEELING     ,DJRZ,TO DARJEELING  
'52575',JOYRIDE DIESEL ,DJ  ,DARJEELING     ,DJRZ,TO DARJEELING  
'52587',KGN DJ NG TRAIN,KGN ,KURSEONG       ,DJ  ,DARJEELING     
'52588',DJ KGN NG TRAIN,DJ  ,DARJEELING     ,KGN ,KURSEONG       
'52973',UJN AK F PASS  ,UJN ,UJJAIN JN      ,AK  ,AKOLA JN       
'52974',AK UJN FAST PAS,AK  ,AKOLA JN       ,UJN ,UJJAIN JN      
'52993',MHOW AK FAST PA,INDM,INDORE JN MG   ,AK  ,AKOLA JN       
'52994',AK MHOW  F  PAS,AK  ,AKOLA JN       ,INDM,INDORE JN MG   
'53003',HWH MLDT F PASS,HWH ,HOWRAH JN      ,MLDT,MALDA TOWN     
'53004',MLDT HWH F PAS ,MLDT,MALDA TOWN     ,HWH ,HOWRAH JN      
'53047',VISWAVARATI PAS,HWH ,HOWRAH JN      ,RPH ,RAMPUR HAT     
'53048',VISWABHARTI PAS,RPH ,RAMPUR HAT     ,HWH ,HOWRAH JN      
'53049',HWH MKA PAS    ,HWH ,HOWRAH JN      ,MKA ,MOKAMEH JN     
'53050',MKA HWH  PASS  ,MKA ,MOKAMEH JN     ,HWH ,HOWRAH JN      
'53139',KOAA JSME PGS  ,KOAA,KOLKATA        ,JSME,JASIDIH JN     
'53140',JSME KOAA PGS  ,JSME,JASIDIH JN     ,KOAA,KOLKATA        
'53172',LGL SDAH PASS  ,LGL ,LALGOLA        ,SDAH,SEALDAH        
'53175',SDAH LGL PGR   ,SDAH,SEALDAH        ,LGL ,LALGOLA        
'53178',LGL SDAH PASS  ,LGL ,LALGOLA        ,SDAH,SEALDAH        
'53181',LALGOLA PASS   ,SDAH,SEALDAH        ,LGL ,LALGOLA        
'53520',GRD LINK PAS EX,GRD ,GIRIDIH        ,MDP ,MADHUPUR JN    
'54075',SPC DELHI PASS ,SPC ,SITAPUR CITY   ,DLI ,DELHI          
'54076',SITAPURCITY PAS,DLI ,DELHI          ,SPC ,SITAPUR CITY   
'54077',BE DLI PSNGR   ,BE  ,BAREILLY       ,DLI ,DELHI          
'54078',DLI BE PASSENGR,DLI ,DELHI          ,BE  ,BAREILLY       
'54253',PYG LKO PASS   ,PYG ,PRAYAG GHAT    ,LKO ,LUCKNOW NR     
'54254',LKO PYG PASS   ,LKO ,LUCKNOW NR     ,PYG ,PRAYAG GHAT    
'54601',HSR ASR PSNGR  ,HSR ,HISAR          ,ASR ,AMRITSAR JN    
'54602',ASR HSR PASNGER,ASR ,AMRITSAR JN    ,SDLP,SADULPUR JN    
'54701',BTI LGH PASNGER,BTI ,BHATINDA JN    ,LGH ,LALGARH JN     
'54702',LGH ABS PASNGER,LGH ,LALGARH JN     ,ABS ,ABOHAR         
'54703',ABS JU PASSENGR,ABS ,ABOHAR         ,JU  ,JODHPUR JN     
'54704',JU BTI PASENGER,JU  ,JODHPUR JN     ,BTI ,BHATINDA JN    
'54801',JU AII FAST PAS,JU  ,JODHPUR JN     ,AII ,AJMER JN       
'54802',AII JU FAST PAS,AII ,AJMER JN       ,JU  ,JODHPUR JN     
'54805',JAIPUR PASSENGE,ADI ,AHMEDABAD JN   ,JP  ,JAIPUR         
'54806',JP ADI PASSNGER,JP  ,JAIPUR         ,ADI ,AHMEDABAD JN   
'54811',BPL JU PASS    ,BPL ,BHOPAL  JN     ,JU  ,JODHPUR JN     
'54812',JU BPL PASS    ,JU  ,JODHPUR JN     ,BPL ,BHOPAL  JN     
'54833',JP HSR PASS    ,JP  ,JAIPUR         ,HSR ,HISAR          
'54834',HSR JP PASS    ,HSR ,HISAR          ,JP  ,JAIPUR         
'55149',GKP MUV PASS   ,GKP ,GORAKHPUR JN   ,MUV ,MANDUADIH      
'55150',MUV GKP PASS   ,MUV ,MANDUADIH      ,GKP ,GORAKHPUR JN   
'55322',RMR BSB EXPRESS,RMR ,RAMNAGAR       ,BSB ,VARANASI JN    
'55601',KYQ LMG PASS   ,KYQ ,KAMAKHYA       ,LMG ,LUMDING JN     
'55602',LMG KYQ PASS   ,LMG ,LUMDING JN     ,KYQ ,KAMAKHYA       
'56101',CHENNAI EXPRESS,MTDM,METUR DAM      ,MS  ,CHENNAI EGMORE 
'56136',MTP UAM PASSR  ,MTP ,METUPALAIYAM   ,UAM ,UDAGAMANDALAM  
'56137',UAM MTP PASSR  ,UAM ,UDAGAMANDALAM  ,MTP ,METUPALAIYAM   
'56138',ONR UAM PASSR  ,ONR ,COONOOR        ,UAM ,UDAGAMANDALAM  
'56139',UAM ONR PASSR  ,UAM ,UDAGAMANDALAM  ,ONR ,COONOOR        
'56213',TIRUPATI PASSR ,CMNR,CHAMARAJANAGAR ,TPTY,TIRUPATI       
'56214',TPTY CMNR PASS ,TPTY,TIRUPATI       ,CMNR,CHAMARAJANAGAR 
'56263',BANGALORE PASSR,MYS ,MYSORE JN      ,SBC ,BANGALORE CY JN
'56264',MYSORE PASS    ,SBC ,BANGALORE CY JN,MYS ,MYSORE JN      
'56501',HUBLI PASS     ,BZA ,VIJAYAWADA JN  ,UBL ,HUBLI JN       
'56502',UBL BZA PASSR  ,UBL ,HUBLI JN       ,BZA ,VIJAYAWADA JN  
'56503',VIJAYAWADA PASS,BNC ,BANGALORE CANT ,BZA ,VIJAYAWADA JN  
'56504',BZA BNC PASS   ,BZA ,VIJAYAWADA JN  ,BNC ,BANGALORE CANT 
'56640',MADGAON PASSR  ,MAQ ,MANGALORE CNTL ,MAO ,MADGAON        
'56641',MAO MAQ PASS   ,MAO ,MADGAON        ,MAQ ,MANGALORE CNTL 
'56700',PUNALUR PASS   ,MDU ,MADURAI JN     ,PUU ,PUNALUR        
